,p_uf,p_pu,p_up,p_fl,p_lu,g,ratio,N,size,Run,followers,leaders,pheromone,unassigned
245,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,108,0,0,0,100
281,0.560426548,0.486656242,0.2040816326530612,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,109,25,16,0,59
328,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,110,23,19,0,58
365,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,111,26,21,0,53
354,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,112,26,28,0,46
12,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,113,31,27,0,42
81,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,114,34,21,0,45
85,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,115,0,0,0,100
121,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,116,26,18,0,56
150,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,117,34,11,0,55
52,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,118,30,12,0,58
89,0.560426548,0.486656242,0.22448979591836732,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,119,36,26,0,38
425,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,120,0,0,0,100
313,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,121,0,0,0,100
344,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,122,26,13,0,61
384,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,123,21,17,0,62
83,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,124,26,13,0,61
115,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,125,40,35,0,25
7,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,126,37,21,0,42
45,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,127,35,22,0,43
109,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,128,0,0,0,100
138,0.560426548,0.486656242,0.24489795918367346,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,129,0,0,0,100
468,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,130,18,25,0,57
9,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,131,29,22,0,49
182,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,132,27,22,0,51
218,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,133,0,0,0,100
118,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,134,0,0,0,100
147,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,135,29,26,0,45
238,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,136,27,18,0,55
273,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,137,36,31,0,33
169,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,138,22,18,0,60
203,0.560426548,0.486656242,0.26530612244897955,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,139,0,0,0,100
142,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,140,38,28,0,34
175,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,141,0,0,0,100
80,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,142,19,14,0,67
114,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,143,24,12,0,64
196,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,144,25,12,0,63
232,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,145,37,21,0,42
135,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,146,29,17,0,54
166,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,147,0,0,0,100
144,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,148,14,27,0,59
381,0.560426548,0.486656242,0.2857142857142857,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,149,29,28,0,43
208,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,150,21,24,0,55
242,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,151,19,19,0,62
338,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,152,0,0,0,100
378,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,153,24,15,0,61
265,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,154,19,22,0,59
300,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,155,22,15,0,63
4,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,156,10,2,0,88
40,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,157,30,10,0,60
420,0.560426548,0.486656242,0.3061224489795918,0.544587569,0.11,0.274353174,0.517588437,100,11.4958368,158,28,22,0,50
