;p_uf;p_pu;p_up;p_fl;p_lu;Run;followers;leaders;pheromone;unassigned
860;0.01611328125;0.13232421875;0.33837890625;0.11865234375;0.09326171875;860;0;0;0;110
861;0.01611328125;0.13232421875;0.41552734375;0.62744140625;0.09326171875;861;0;0;0;110
862;0.01611328125;0.13232421875;0.41552734375;0.11865234375;0.10400390625;862;0;0;0;110
863;0.01611328125;0.13232421875;0.41552734375;0.11865234375;0.09326171875;863;0;0;0;110
864;0.07958984375;0.36083984375;0.74462890625;0.34619140625;0.88525390625;864;0;0;0;110
865;0.79736328125;0.36083984375;0.74462890625;0.34619140625;0.88525390625;865;0;0;0;110
866;0.07958984375;0.47607421875;0.74462890625;0.34619140625;0.88525390625;866;0;0;0;110
867;0.07958984375;0.36083984375;0.88427734375;0.34619140625;0.88525390625;867;0;0;0;110
868;0.07958984375;0.36083984375;0.74462890625;0.21240234375;0.88525390625;868;0;0;0;110
869;0.07958984375;0.36083984375;0.74462890625;0.34619140625;0.56201171875;869;0;0;0;110
870;0.07958984375;0.47607421875;0.88427734375;0.21240234375;0.56201171875;870;0;0;0;110
871;0.79736328125;0.36083984375;0.88427734375;0.21240234375;0.56201171875;871;0;0;0;110
872;0.79736328125;0.47607421875;0.74462890625;0.21240234375;0.56201171875;872;0;0;0;110
873;0.79736328125;0.47607421875;0.88427734375;0.34619140625;0.56201171875;873;0;0;0;110
874;0.79736328125;0.47607421875;0.88427734375;0.21240234375;0.88525390625;874;0;0;0;110
875;0.79736328125;0.47607421875;0.88427734375;0.21240234375;0.56201171875;875;0;0;0;110
876;0.57958984375;0.86083984375;0.24462890625;0.84619140625;0.38525390625;876;0;0;0;110
877;0.29736328125;0.86083984375;0.24462890625;0.84619140625;0.38525390625;877;0;0;0;110
878;0.57958984375;0.97607421875;0.24462890625;0.84619140625;0.38525390625;878;0;0;0;110
879;0.57958984375;0.86083984375;0.38427734375;0.84619140625;0.38525390625;879;0;0;0;110
880;0.57958984375;0.86083984375;0.24462890625;0.71240234375;0.38525390625;880;0;0;0;110
881;0.57958984375;0.86083984375;0.24462890625;0.84619140625;0.06201171875;881;6;96;0;8
882;0.57958984375;0.97607421875;0.38427734375;0.71240234375;0.06201171875;882;7;91;0;12
883;0.29736328125;0.86083984375;0.38427734375;0.71240234375;0.06201171875;883;6;72;0;32
884;0.29736328125;0.97607421875;0.24462890625;0.71240234375;0.06201171875;884;7;65;0;38
885;0.29736328125;0.97607421875;0.38427734375;0.84619140625;0.06201171875;885;4;72;0;34
886;0.29736328125;0.97607421875;0.38427734375;0.71240234375;0.38525390625;886;0;0;0;110
887;0.29736328125;0.97607421875;0.38427734375;0.71240234375;0.06201171875;887;3;70;0;37
888;0.82958984375;0.11083984375;0.99462890625;0.09619140625;0.13525390625;888;0;0;73;37
889;0.04736328125;0.11083984375;0.99462890625;0.09619140625;0.13525390625;889;0;0;84;26
890;0.82958984375;0.22607421875;0.99462890625;0.09619140625;0.13525390625;890;0;0;0;110
891;0.82958984375;0.11083984375;0.13427734375;0.09619140625;0.13525390625;891;22;26;0;62
892;0.82958984375;0.11083984375;0.99462890625;0.96240234375;0.13525390625;892;9;63;0;38
893;0.82958984375;0.11083984375;0.99462890625;0.09619140625;0.31201171875;893;0;0;71;39
894;0.82958984375;0.22607421875;0.13427734375;0.96240234375;0.31201171875;894;0;0;0;110
895;0.04736328125;0.11083984375;0.13427734375;0.96240234375;0.31201171875;895;0;0;0;110
896;0.04736328125;0.22607421875;0.99462890625;0.96240234375;0.31201171875;896;0;0;40;70
897;0.04736328125;0.22607421875;0.13427734375;0.09619140625;0.31201171875;897;0;0;0;110
898;0.04736328125;0.22607421875;0.13427734375;0.96240234375;0.13525390625;898;0;0;0;110
899;0.04736328125;0.22607421875;0.13427734375;0.96240234375;0.31201171875;899;0;0;0;110
900;0.32958984375;0.61083984375;0.49462890625;0.59619140625;0.63525390625;900;0;0;0;110
901;0.54736328125;0.61083984375;0.49462890625;0.59619140625;0.63525390625;901;0;0;0;110
902;0.32958984375;0.72607421875;0.49462890625;0.59619140625;0.63525390625;902;0;0;0;110
903;0.32958984375;0.61083984375;0.63427734375;0.59619140625;0.63525390625;903;0;0;0;110
904;0.32958984375;0.61083984375;0.49462890625;0.46240234375;0.63525390625;904;0;0;0;110
905;0.32958984375;0.61083984375;0.49462890625;0.59619140625;0.81201171875;905;0;0;0;110
906;0.32958984375;0.72607421875;0.63427734375;0.46240234375;0.81201171875;906;0;0;0;110
907;0.54736328125;0.61083984375;0.63427734375;0.46240234375;0.81201171875;907;0;0;0;110
908;0.54736328125;0.72607421875;0.49462890625;0.46240234375;0.81201171875;908;0;0;0;110
909;0.54736328125;0.72607421875;0.63427734375;0.59619140625;0.81201171875;909;0;0;0;110
910;0.54736328125;0.72607421875;0.63427734375;0.46240234375;0.63525390625;910;0;0;0;110
911;0.54736328125;0.72607421875;0.63427734375;0.46240234375;0.81201171875;911;0;0;0;110
912;0.45458984375;0.23583984375;0.11962890625;0.72119140625;0.51025390625;912;0;0;0;110
913;0.92236328125;0.23583984375;0.11962890625;0.72119140625;0.51025390625;913;0;0;0;110
914;0.45458984375;0.10107421875;0.11962890625;0.72119140625;0.51025390625;914;0;0;0;110
915;0.45458984375;0.23583984375;0.00927734375;0.72119140625;0.51025390625;915;0;0;0;110
916;0.45458984375;0.23583984375;0.11962890625;0.83740234375;0.51025390625;916;0;0;0;110
917;0.45458984375;0.23583984375;0.11962890625;0.72119140625;0.18701171875;917;0;0;0;110
918;0.45458984375;0.10107421875;0.00927734375;0.83740234375;0.18701171875;918;0;0;0;110
919;0.92236328125;0.23583984375;0.00927734375;0.83740234375;0.18701171875;919;12;63;0;35
920;0.92236328125;0.10107421875;0.11962890625;0.83740234375;0.18701171875;920;15;63;0;32
921;0.92236328125;0.10107421875;0.00927734375;0.72119140625;0.18701171875;921;8;43;0;59
922;0.92236328125;0.10107421875;0.00927734375;0.83740234375;0.51025390625;922;0;0;0;110
923;0.92236328125;0.10107421875;0.00927734375;0.83740234375;0.18701171875;923;6;66;0;38
924;0.95458984375;0.73583984375;0.61962890625;0.22119140625;0.01025390625;924;3;105;0;2
925;0.42236328125;0.73583984375;0.61962890625;0.22119140625;0.01025390625;925;6;100;0;4
926;0.95458984375;0.60107421875;0.61962890625;0.22119140625;0.01025390625;926;3;105;0;2
927;0.95458984375;0.73583984375;0.50927734375;0.22119140625;0.01025390625;927;1;108;0;1
928;0.95458984375;0.73583984375;0.61962890625;0.33740234375;0.01025390625;928;4;101;0;5
929;0.95458984375;0.73583984375;0.61962890625;0.22119140625;0.68701171875;929;0;0;0;110
930;0.95458984375;0.60107421875;0.50927734375;0.33740234375;0.68701171875;930;0;0;0;110
931;0.42236328125;0.73583984375;0.50927734375;0.33740234375;0.68701171875;931;0;0;0;110
932;0.42236328125;0.60107421875;0.61962890625;0.33740234375;0.68701171875;932;0;0;0;110
933;0.42236328125;0.60107421875;0.50927734375;0.22119140625;0.68701171875;933;0;0;0;110
934;0.42236328125;0.60107421875;0.50927734375;0.33740234375;0.01025390625;934;2;105;0;3
935;0.42236328125;0.60107421875;0.50927734375;0.33740234375;0.68701171875;935;0;0;0;110
936;0.70458984375;0.48583984375;0.36962890625;0.97119140625;0.26025390625;936;0;0;0;110
937;0.17236328125;0.48583984375;0.36962890625;0.97119140625;0.26025390625;937;0;0;0;110
938;0.70458984375;0.35107421875;0.36962890625;0.97119140625;0.26025390625;938;0;0;0;110
939;0.70458984375;0.48583984375;0.75927734375;0.97119140625;0.26025390625;939;8;24;0;78
940;0.70458984375;0.48583984375;0.36962890625;0.08740234375;0.26025390625;940;0;0;0;110
941;0.70458984375;0.48583984375;0.36962890625;0.97119140625;0.93701171875;941;0;0;0;110
942;0.70458984375;0.35107421875;0.75927734375;0.08740234375;0.93701171875;942;0;0;0;110
943;0.17236328125;0.48583984375;0.75927734375;0.08740234375;0.93701171875;943;0;0;0;110
944;0.17236328125;0.35107421875;0.36962890625;0.08740234375;0.93701171875;944;0;0;0;110
945;0.17236328125;0.35107421875;0.75927734375;0.97119140625;0.93701171875;945;0;0;0;110
946;0.17236328125;0.35107421875;0.75927734375;0.08740234375;0.26025390625;946;0;0;0;110
947;0.17236328125;0.35107421875;0.75927734375;0.08740234375;0.93701171875;947;0;0;0;110
948;0.20458984375;0.98583984375;0.86962890625;0.47119140625;0.76025390625;948;0;0;0;110
949;0.67236328125;0.98583984375;0.86962890625;0.47119140625;0.76025390625;949;0;0;0;110
950;0.20458984375;0.85107421875;0.86962890625;0.47119140625;0.76025390625;950;0;0;0;110
951;0.20458984375;0.98583984375;0.25927734375;0.47119140625;0.76025390625;951;0;0;0;110
952;0.20458984375;0.98583984375;0.86962890625;0.58740234375;0.76025390625;952;0;0;0;110
953;0.20458984375;0.98583984375;0.86962890625;0.47119140625;0.43701171875;953;0;0;0;110
954;0.20458984375;0.85107421875;0.25927734375;0.58740234375;0.43701171875;954;0;0;0;110
955;0.67236328125;0.98583984375;0.25927734375;0.58740234375;0.43701171875;955;0;0;0;110
956;0.67236328125;0.85107421875;0.86962890625;0.58740234375;0.43701171875;956;0;0;0;110
957;0.67236328125;0.85107421875;0.25927734375;0.47119140625;0.43701171875;957;0;0;0;110
958;0.67236328125;0.85107421875;0.25927734375;0.58740234375;0.76025390625;958;0;0;0;110
959;0.67236328125;0.85107421875;0.25927734375;0.58740234375;0.43701171875;959;0;0;0;110
960;0.14208984375;0.04833984375;0.30712890625;0.15869140625;0.44775390625;960;0;0;60;50
961;0.60986328125;0.04833984375;0.30712890625;0.15869140625;0.44775390625;961;0;0;68;42
962;0.14208984375;0.03857421875;0.30712890625;0.15869140625;0.44775390625;962;0;0;67;43
963;0.14208984375;0.04833984375;0.07177734375;0.15869140625;0.44775390625;963;0;0;0;110
964;0.14208984375;0.04833984375;0.30712890625;0.77490234375;0.44775390625;964;0;0;70;40
965;0.14208984375;0.04833984375;0.30712890625;0.15869140625;0.87451171875;965;0;0;71;39
966;0.14208984375;0.03857421875;0.07177734375;0.77490234375;0.87451171875;966;0;0;0;110
967;0.60986328125;0.04833984375;0.07177734375;0.77490234375;0.87451171875;967;0;0;0;110
968;0.60986328125;0.03857421875;0.30712890625;0.77490234375;0.87451171875;968;0;0;62;48
969;0.60986328125;0.03857421875;0.07177734375;0.15869140625;0.87451171875;969;0;0;0;110
970;0.60986328125;0.03857421875;0.07177734375;0.77490234375;0.44775390625;970;0;0;0;110
971;0.60986328125;0.03857421875;0.07177734375;0.77490234375;0.87451171875;971;0;0;0;110
972;0.64208984375;0.54833984375;0.80712890625;0.65869140625;0.94775390625;972;0;0;0;110
973;0.10986328125;0.54833984375;0.80712890625;0.65869140625;0.94775390625;973;0;0;0;110
974;0.64208984375;0.53857421875;0.80712890625;0.65869140625;0.94775390625;974;0;0;0;110
975;0.64208984375;0.54833984375;0.57177734375;0.65869140625;0.94775390625;975;0;0;0;110
976;0.64208984375;0.54833984375;0.80712890625;0.27490234375;0.94775390625;976;0;0;0;110
977;0.64208984375;0.54833984375;0.80712890625;0.65869140625;0.37451171875;977;0;0;0;110
978;0.64208984375;0.53857421875;0.57177734375;0.27490234375;0.37451171875;978;0;0;0;110
979;0.10986328125;0.54833984375;0.57177734375;0.27490234375;0.37451171875;979;0;0;0;110
980;0.10986328125;0.53857421875;0.80712890625;0.27490234375;0.37451171875;980;0;0;0;110
981;0.10986328125;0.53857421875;0.57177734375;0.65869140625;0.37451171875;981;0;0;0;110
982;0.10986328125;0.53857421875;0.57177734375;0.27490234375;0.94775390625;982;0;0;0;110
983;0.10986328125;0.53857421875;0.57177734375;0.27490234375;0.37451171875;983;0;0;0;110
984;0.89208984375;0.29833984375;0.05712890625;0.40869140625;0.69775390625;984;0;0;0;110
985;0.35986328125;0.29833984375;0.05712890625;0.40869140625;0.69775390625;985;0;0;0;110
986;0.89208984375;0.28857421875;0.05712890625;0.40869140625;0.69775390625;986;0;0;0;110
987;0.89208984375;0.29833984375;0.82177734375;0.40869140625;0.69775390625;987;0;0;0;110
988;0.89208984375;0.29833984375;0.05712890625;0.02490234375;0.69775390625;988;0;0;0;110
989;0.89208984375;0.29833984375;0.05712890625;0.40869140625;0.12451171875;989;21;55;0;34
990;0.89208984375;0.28857421875;0.82177734375;0.02490234375;0.12451171875;990;0;0;0;110
991;0.35986328125;0.29833984375;0.82177734375;0.02490234375;0.12451171875;991;0;0;0;110
992;0.35986328125;0.28857421875;0.05712890625;0.02490234375;0.12451171875;992;0;0;0;110
993;0.35986328125;0.28857421875;0.82177734375;0.40869140625;0.12451171875;993;6;34;0;70
994;0.35986328125;0.28857421875;0.82177734375;0.02490234375;0.69775390625;994;0;0;0;110
995;0.35986328125;0.28857421875;0.82177734375;0.02490234375;0.12451171875;995;0;0;0;110
996;0.39208984375;0.79833984375;0.55712890625;0.90869140625;0.19775390625;996;0;0;0;110
997;0.85986328125;0.79833984375;0.55712890625;0.90869140625;0.19775390625;997;12;56;0;42
998;0.39208984375;0.78857421875;0.55712890625;0.90869140625;0.19775390625;998;0;0;0;110
999;0.39208984375;0.79833984375;0.32177734375;0.90869140625;0.19775390625;999;0;0;0;110
1000;0.39208984375;0.79833984375;0.55712890625;0.52490234375;0.19775390625;1000;0;0;0;110
1001;0.39208984375;0.79833984375;0.55712890625;0.90869140625;0.62451171875;1001;0;0;0;110
1002;0.39208984375;0.78857421875;0.32177734375;0.52490234375;0.62451171875;1002;0;0;0;110
1003;0.85986328125;0.79833984375;0.32177734375;0.52490234375;0.62451171875;1003;0;0;0;110
1004;0.85986328125;0.78857421875;0.55712890625;0.52490234375;0.62451171875;1004;0;0;0;110
1005;0.85986328125;0.78857421875;0.32177734375;0.90869140625;0.62451171875;1005;0;0;0;110
1006;0.85986328125;0.78857421875;0.32177734375;0.52490234375;0.19775390625;1006;20;42;0;48
1007;0.85986328125;0.78857421875;0.32177734375;0.52490234375;0.62451171875;1007;0;0;0;110
1008;0.26708984375;0.42333984375;0.93212890625;0.78369140625;0.07275390625;1008;5;70;0;35
1009;0.73486328125;0.42333984375;0.93212890625;0.78369140625;0.07275390625;1009;11;82;0;17
1010;0.26708984375;0.41357421875;0.93212890625;0.78369140625;0.07275390625;1010;2;57;0;51
1011;0.26708984375;0.42333984375;0.94677734375;0.78369140625;0.07275390625;1011;5;62;0;43
1012;0.26708984375;0.42333984375;0.93212890625;0.14990234375;0.07275390625;1012;0;0;0;110
1013;0.26708984375;0.42333984375;0.93212890625;0.78369140625;0.49951171875;1013;0;0;0;110
1014;0.26708984375;0.41357421875;0.94677734375;0.14990234375;0.49951171875;1014;0;0;0;110
1015;0.73486328125;0.42333984375;0.94677734375;0.14990234375;0.49951171875;1015;0;0;0;110
1016;0.73486328125;0.41357421875;0.93212890625;0.14990234375;0.49951171875;1016;0;0;0;110
1017;0.73486328125;0.41357421875;0.94677734375;0.78369140625;0.49951171875;1017;0;0;0;110
1018;0.73486328125;0.41357421875;0.94677734375;0.14990234375;0.07275390625;1018;30;66;0;14
1019;0.73486328125;0.41357421875;0.94677734375;0.14990234375;0.49951171875;1019;0;0;0;110
1020;0.76708984375;0.92333984375;0.43212890625;0.28369140625;0.57275390625;1020;0;0;0;110
1021;0.23486328125;0.92333984375;0.43212890625;0.28369140625;0.57275390625;1021;0;0;0;110
1022;0.76708984375;0.91357421875;0.43212890625;0.28369140625;0.57275390625;1022;0;0;0;110
1023;0.76708984375;0.92333984375;0.44677734375;0.28369140625;0.57275390625;1023;0;0;0;110
1024;0.76708984375;0.92333984375;0.43212890625;0.64990234375;0.57275390625;1024;0;0;0;110
1025;0.76708984375;0.92333984375;0.43212890625;0.28369140625;0.99951171875;1025;0;0;0;110
1026;0.76708984375;0.91357421875;0.44677734375;0.64990234375;0.99951171875;1026;0;0;0;110
1027;0.23486328125;0.92333984375;0.44677734375;0.64990234375;0.99951171875;1027;0;0;0;110
1028;0.23486328125;0.91357421875;0.43212890625;0.64990234375;0.99951171875;1028;0;0;0;110
1029;0.23486328125;0.91357421875;0.44677734375;0.28369140625;0.99951171875;1029;0;0;0;110
1030;0.23486328125;0.91357421875;0.44677734375;0.64990234375;0.57275390625;1030;0;0;0;110
1031;0.23486328125;0.91357421875;0.44677734375;0.64990234375;0.99951171875;1031;0;0;0;110
1032;0.51708984375;0.17333984375;0.68212890625;0.53369140625;0.82275390625;1032;0;0;45;65
1033;0.48486328125;0.17333984375;0.68212890625;0.53369140625;0.82275390625;1033;0;0;0;110
1034;0.51708984375;0.16357421875;0.68212890625;0.53369140625;0.82275390625;1034;0;0;20;90
1035;0.51708984375;0.17333984375;0.19677734375;0.53369140625;0.82275390625;1035;0;0;0;110
1036;0.51708984375;0.17333984375;0.68212890625;0.89990234375;0.82275390625;1036;0;0;21;89
1037;0.51708984375;0.17333984375;0.68212890625;0.53369140625;0.74951171875;1037;0;0;34;76
1038;0.51708984375;0.16357421875;0.19677734375;0.89990234375;0.74951171875;1038;0;0;0;110
1039;0.48486328125;0.17333984375;0.19677734375;0.89990234375;0.74951171875;1039;0;0;0;110
1040;0.48486328125;0.16357421875;0.68212890625;0.89990234375;0.74951171875;1040;0;0;24;86
1041;0.48486328125;0.16357421875;0.19677734375;0.53369140625;0.74951171875;1041;0;0;0;110
1042;0.48486328125;0.16357421875;0.19677734375;0.89990234375;0.82275390625;1042;0;0;0;110
1043;0.48486328125;0.16357421875;0.19677734375;0.89990234375;0.74951171875;1043;0;0;0;110
1044;0.01708984375;0.67333984375;0.18212890625;0.03369140625;0.32275390625;1044;0;0;0;110
1045;0.98486328125;0.67333984375;0.18212890625;0.03369140625;0.32275390625;1045;0;0;0;110
1046;0.01708984375;0.66357421875;0.18212890625;0.03369140625;0.32275390625;1046;0;0;0;110
1047;0.01708984375;0.67333984375;0.69677734375;0.03369140625;0.32275390625;1047;0;0;0;110
1048;0.01708984375;0.67333984375;0.18212890625;0.39990234375;0.32275390625;1048;0;0;0;110
1049;0.01708984375;0.67333984375;0.18212890625;0.03369140625;0.24951171875;1049;0;0;0;110
1050;0.01708984375;0.66357421875;0.69677734375;0.39990234375;0.24951171875;1050;0;0;0;110
1051;0.98486328125;0.67333984375;0.69677734375;0.39990234375;0.24951171875;1051;5;27;0;78
1052;0.98486328125;0.66357421875;0.18212890625;0.39990234375;0.24951171875;1052;0;0;0;110
1053;0.98486328125;0.66357421875;0.69677734375;0.03369140625;0.24951171875;1053;0;0;0;110
1054;0.98486328125;0.66357421875;0.69677734375;0.39990234375;0.32275390625;1054;0;0;0;110
1055;0.98486328125;0.66357421875;0.69677734375;0.39990234375;0.24951171875;1055;10;25;0;75
1056;0.02490234375;0.02490234375;0.62744140625;0.66650390625;0.15869140625;1056;0;0;104;6
1057;0.66455078125;0.02490234375;0.62744140625;0.66650390625;0.15869140625;1057;0;0;100;10
1058;0.02490234375;0.59326171875;0.62744140625;0.66650390625;0.15869140625;1058;0;0;0;110
1059;0.02490234375;0.02490234375;0.62646484375;0.66650390625;0.15869140625;1059;0;0;98;12
1060;0.02490234375;0.02490234375;0.62744140625;0.04833984375;0.15869140625;1060;0;0;96;14
1061;0.02490234375;0.02490234375;0.62744140625;0.66650390625;0.71044921875;1061;0;0;101;9
1062;0.02490234375;0.59326171875;0.62646484375;0.04833984375;0.71044921875;1062;0;0;0;110
1063;0.66455078125;0.02490234375;0.62646484375;0.04833984375;0.71044921875;1063;0;0;97;13
1064;0.66455078125;0.59326171875;0.62744140625;0.04833984375;0.71044921875;1064;0;0;0;110
1065;0.66455078125;0.59326171875;0.62646484375;0.66650390625;0.71044921875;1065;0;0;0;110
1066;0.66455078125;0.59326171875;0.62646484375;0.04833984375;0.15869140625;1066;0;0;0;110
1067;0.66455078125;0.59326171875;0.62646484375;0.04833984375;0.71044921875;1067;0;0;0;110
1068;0.52490234375;0.52490234375;0.12744140625;0.16650390625;0.65869140625;1068;0;0;0;110
1069;0.16455078125;0.52490234375;0.12744140625;0.16650390625;0.65869140625;1069;0;0;0;110
1070;0.52490234375;0.09326171875;0.12744140625;0.16650390625;0.65869140625;1070;0;0;0;110
1071;0.52490234375;0.52490234375;0.12646484375;0.16650390625;0.65869140625;1071;0;0;0;110
1072;0.52490234375;0.52490234375;0.12744140625;0.54833984375;0.65869140625;1072;0;0;0;110
1073;0.52490234375;0.52490234375;0.12744140625;0.16650390625;0.21044921875;1073;0;0;0;110
